"power","freq"
"1351",615.819931970419,405
"1352",1753.942241661,406
"1353",1685.37627074996,406
"1354",1175.55526495705,406
"1355",2043.79389787132,406
"1356",1277.62491234854,407
"1357",1073.23323320265,407
"1358",812.337847726635,407
"1359",1364.60461236759,408
"1360",1480.20549664725,408
"1361",1653.08684767736,408
"1362",1840.92645475561,409
"1363",1127.00970635647,409
"1364",1805.81050307623,409
"1365",1865.30384857973,409
"1366",1456.8696164396,410
"1367",1273.36725130471,410
"1368",1724.59351283671,410
"1369",1081.36859883924,411
"1370",1304.30418444827,411
"1371",1252.82391747524,411
"1372",1331.09608476643,412
"1373",1868.93480371182,412
"1374",1768.73387586673,412
"1375",1733.26007906449,412
"1376",639.053929259369,413
"1377",1129.64354358862,413
"1378",1380.83938935316,413
"1379",1167.53860365008,414
"1380",857.998235197661,414
"1381",1293.20994471814,414
"1382",1559.64993555698,415
"1383",1623.87808768641,415
"1384",1508.63555369331,415
"1385",1573.98865715032,415
"1386",910.085387370848,416
"1387",1268.2228563811,416
"1388",1398.61780356234,416
"1389",1140.86900299198,417
"1390",1423.38321490141,417
"1391",959.425997803354,417
"1392",1405.8601473764,418
"1393",1748.86451912874,418
"1394",2023.8289655781,418
"1395",1579.71476387498,418
"1396",1307.76255093447,419
"1397",1476.85617435488,419
"1398",1392.32635096804,419
"1399",504.676875384404,420
"1400",1168.0792222642,420
"1401",732.924981983346,420
"1402",2032.65365242972,421
"1403",1722.97999870322,421
"1404",859.095489521984,421
"1405",1349.35064855777,421
"1406",1754.39038600171,422
"1407",1104.46762915197,422
"1408",1687.06715650812,422
"1409",1044.80687686042,423
"1410",793.559119679662,423
"1411",1414.22860159059,423
"1412",917.784883488001,424
"1413",1310.87960441931,424
"1414",1523.62108471235,424
"1415",1101.53806687578,424
"1416",1582.19263705961,425
"1417",1344.97743985395,425
"1418",1385.86135467645,425
"1419",651.305913066971,426
"1420",1145.23818266054,426
"1421",1856.54728762496,426
"1422",665.889665519791,427
"1423",798.836773980469,427
"1424",2388.76092969929,427
"1425",936.475628504955,427
"1426",583.489729575803,428
"1427",1132.22476126198,428
"1428",1531.38093535984,428
"1429",1329.78757822624,429
"1430",1756.12251836623,429
"1431",1187.48507150385,429
"1432",1660.50593592306,430
"1433",1291.36782136463,430
"1434",1260.51009223431,430
"1435",983.461242639322,430
"1436",1055.09667469799,431
"1437",1022.86218007975,431
"1438",1736.28242631898,431
"1439",1893.48228567532,432
"1440",1227.6249033043,432
"1441",1576.27817877962,432
"1442",2112.35125708342,433
"1443",1620.64700289417,433
"1444",848.207229917108,433
"1445",765.387597380841,433
"1446",775.548220722261,434
"1447",1394.14966208064,434
"1448",2066.16467281549,434
"1449",998.32558637196,435
"1450",1545.41208947629,435
"1451",1674.26741940878,435
"1452",945.077814675006,436
"1453",1145.42641306,436
"1454",1637.17772036086,436
"1455",1426.03467360065,436
"1456",1549.5700928441,437
"1457",837.471009148694,437
"1458",873.207786546886,437
"1459",936.466352649845,438
"1460",1168.0316289276,438
"1461",978.633021050577,438
"1462",1417.68678284468,439
"1463",517.822716653443,439
"1464",1505.76403115353,439
"1465",346.878151251755,439
"1466",359.551489544863,440
"1467",1139.19994028682,440
"1468",1105.47932334782,440
"1469",1366.6929967801,441
"1470",1095.49441210946,441
"1471",1384.0886835532,441
"1472",1110.61560518447,442
"1473",1140.44537415256,442
"1474",771.614703716534,442
"1475",994.658977988951,442
"1476",1460.25835040313,443
"1477",968.787521273056,443
"1478",2498.35261504206,443
"1479",1124.15492067386,444
"1480",703.577389472425,444
"1481",1458.73544515129,444
"1482",1480.77000145926,445
"1483",1317.71696334446,445
"1484",646.040080959152,445
"1485",853.572291693398,445
"1486",1796.28128718068,446
"1487",696.373877243138,446
"1488",685.806727280801,446
"1489",1019.1375249223,447
"1490",1154.95983323811,447
"1491",871.36970332594,447
"1492",1126.16325182604,448
"1493",1260.53841025769,448
"1494",712.790167478053,448
"1495",1017.40372416609,448
"1496",961.576260540496,449
"1497",758.620138985015,449
"1498",624.940049782508,449
"1499",1411.88321471069,450
"1500",831.763033206524,450
"1501",942.194625624363,450
"1502",1340.49979987571,451
"1503",1274.8402104149,451
"1504",1087.54493697147,451
"1505",1197.17399966571,451
"1506",1371.24232540651,452
"1507",1205.23292872659,452
"1508",748.790392646868,452
"1509",1391.69692347748,453
"1510",971.070687273106,453
"1511",807.077098660295,453
"1512",701.111585445161,454
"1513",986.348879929103,454
"1514",879.770029912816,454
"1515",852.889652669339,454
"1516",620.853032089253,455
"1517",1019.55413895719,455
"1518",985.11983710298,455
"1519",774.261697835782,456
"1520",1574.66825326626,456
"1521",852.634686967621,456
"1522",1089.01295157786,457
"1523",754.485993197905,457
"1524",804.600795786998,457
"1525",1081.56981516766,457
"1526",1135.22936416706,458
"1527",694.991787611631,458
"1528",1002.35226751579,458
"1529",1291.81267046517,459
"1530",443.169272189888,459
"1531",890.331354133014,459
"1532",696.323568411935,460
"1533",890.65677552623,460
"1534",1227.3416641878,460
"1535",1114.1808027397,460
"1536",750.808292300423,461
"1537",204.955128414859,461
"1538",1408.82286962696,461
"1539",1979.2605132228,462
"1540",537.260088776542,462
"1541",903.239111520394,462
"1542",1204.86365381591,463
"1543",1084.44835564846,463
"1544",1014.97317146638,463
"1545",999.599739181527,463
"1546",681.614794711899,464
"1547",949.50298851986,464
"1548",1593.43433275705,464
"1549",664.812743982362,465
"1550",321.321170943735,465
"1551",934.619631987261,465
"1552",1528.88772451116,466
"1553",712.306518258241,466
"1554",1203.72058824985,466
"1555",1017.56847412441,466
"1556",1731.4372116498,467
"1557",1023.04569562621,467
"1558",1131.04595603625,467
"1559",624.86772019651,468
"1560",1200.28828648915,468
"1561",626.031481172915,468
"1562",1227.90744004164,469
"1563",1058.86061975708,469
"1564",839.269155683744,469
"1565",1005.97116265914,469
"1566",731.921914752585,470
"1567",1165.30248858293,470
"1568",1159.8648799754,470
"1569",887.072262826611,471
"1570",1138.01183423006,471
"1571",850.567703922669,471
"1572",685.392917773342,472
"1573",1241.33812996039,472
"1574",1033.60790131987,472
"1575",1224.34993631157,472
"1576",849.414400681534,473
"1577",1096.25438462252,473
"1578",836.98305992237,473
"1579",1445.91520270667,474
"1580",491.139159904581,474
"1581",277.572641379033,474
"1582",1311.92585058429,475
"1583",1249.15429635814,475
"1584",1165.47883549654,475
"1585",931.459021822875,475
"1586",1398.17507928482,476
"1587",862.252652017787,476
"1588",742.716788175687,476
"1589",1156.73403078976,477
"1590",622.545915661666,477
"1591",795.190964319762,477
"1592",1222.55879668721,478
"1593",1050.97809570682,478
"1594",1453.17170490753,478
"1595",1783.30579029241,478
"1596",664.116815955696,479
"1597",789.455034663842,479
"1598",1263.31742262393,479
"1599",1319.020304191,480
"1600",777.205573125936,480
"1601",1105.88227408844,480
"1602",1189.06423001532,481
"1603",658.777972230319,481
"1604",815.068835004967,481
"1605",673.857726938044,481
"1606",1141.11747972792,482
"1607",1233.83807426752,482
"1608",654.583242046388,482
"1609",1215.83987907074,483
"1610",530.664823882866,483
"1611",961.302150953129,483
"1612",713.88198929495,484
"1613",458.552794207276,484
"1614",735.58119931278,484
"1615",1020.74353428591,484
"1616",1380.04410460448,485
"1617",621.322641065525,485
"1618",1838.06558495904,485
"1619",2064.33833695992,486
"1620",545.124276659864,486
"1621",1537.98932536341,486
"1622",719.338117258209,487
"1623",1050.0722546598,487
"1624",920.050558682766,487
"1625",1175.40918124668,487
"1626",1210.80051924833,488
"1627",1459.97891415902,488
"1628",1175.31327812388,488
"1629",1038.02356743162,489
"1630",910.069481153376,489
"1631",600.978815726417,489
"1632",1085.53446928158,490
"1633",645.346542248175,490
"1634",1321.82653024531,490
"1635",1260.7948221967,490
"1636",1403.24584264457,491
"1637",989.194558555622,491
"1638",208.904671797772,491
"1639",751.222980041641,492
"1640",1086.83456525183,492
"1641",1320.82602223225,492
"1642",327.388476393548,493
"1643",1180.98145617834,493
"1644",649.538389085541,493
"1645",845.660896679399,493
"1646",1148.89175358327,494
"1647",1257.66115181121,494
"1648",1902.03197790235,494
"1649",1046.31737082437,495
"1650",806.269909060801,495
"1651",711.065955364076,495
"1652",1365.15988027835,496
"1653",1500.62582562,496
"1654",730.590208441968,496
"1655",694.962289143721,496
"1656",852.821290293162,497
"1657",542.814314438553,497
"1658",997.955571319732,497
"1659",1435.11546233284,498
"1660",1198.22579475877,498
"1661",600.067608691262,498
"1662",1184.46665133368,499
"1663",2014.47494378665,499
"1664",840.999381292134,499
"1665",952.817174970354,499
"1666",1273.1834204869,500
"1667",1258.19579898418,500
"1668",1237.29632505552,500
"1669",1198.76091765848,501
"1670",1742.40913638482,501
"1671",1798.66586611271,501
"1672",1185.95678921688,502
"1673",1016.11979659877,502
"1674",963.480024223255,502
"1675",1243.39503249674,502
"1676",1329.44446666752,503
"1677",661.045334207822,503
"1678",933.524220367984,503
"1679",1853.02997068511,504
"1680",969.467022691087,504
"1681",1043.075892629,504
"1682",1264.77699463865,505
"1683",741.728095861824,505
"1684",958.413503317041,505
"1685",921.881616219801,505
"1686",1023.23910772661,506
"1687",880.693426065096,506
"1688",552.962566623589,506
"1689",810.221710697316,507
"1690",1281.14655271931,507
"1691",693.833720910768,507
"1692",1204.75549257697,508
"1693",1506.78807679195,508
"1694",1340.61767105854,508
"1695",1340.43551719707,508
"1696",1372.20199931897,509
"1697",754.99604955216,509
"1698",1162.70858906202,509
"1699",1872.04775798774,510
"1700",521.51723212141,510
"1701",933.564081359629,510
"1702",1155.34029685538,511
"1703",1005.87129837888,511
"1704",1616.3791784828,511
"1705",1218.90654498067,511
"1706",1446.66485310531,512
"1707",996.294394714179,512
"1708",333.55481828172,512
"1709",1222.26923596967,513
"1710",551.141161172388,513
"1711",534.719000767703,513
"1712",1011.9218577023,514
"1713",767.702640975283,514
"1714",856.043607822389,514
"1715",957.649191317685,514
"1716",1143.86006854562,515
"1717",871.854467834236,515
"1718",772.468548707915,515
"1719",883.099797805772,516
"1720",1159.60199497913,516
"1721",1184.83060446065,516
"1722",1472.1552292116,517
"1723",673.074257566364,517
"1724",892.165014284129,517
"1725",883.81473407179,517
"1726",354.893849830322,518
"1727",1231.44897132121,518
"1728",765.775235707245,518
"1729",1109.42689971731,519
"1730",647.934713267645,519
"1731",573.799144039784,519
"1732",1231.67639807278,520
"1733",1073.2039382714,520
"1734",910.899317045042,520
"1735",1388.8995705807,520
"1736",1183.12088873101,521
"1737",657.155237228674,521
"1738",1239.8786538121,521
"1739",1557.40155944175,522
"1740",886.113311725664,522
"1741",2130.68636513918,522
"1742",1353.45542000757,523
"1743",1868.38853510287,523
"1744",852.656065177389,523
"1745",1379.88723243893,523
"1746",1923.85818823051,524
"1747",621.388255862492,524
"1748",761.980547867852,524
"1749",615.352488232337,525
"1750",790.238309655497,525
"1751",400.219149277112,525
"1752",757.252644184863,526
"1753",1576.36700133303,526
"1754",1181.41608017163,526
"1755",1859.9921812988,526
"1756",898.300284094812,527
"1757",1291.23649125097,527
"1758",1591.65962759666,527
"1759",502.087894698754,528
"1760",914.373042984778,528
"1761",1068.73257590924,528
"1762",1539.37854250479,529
"1763",1379.72800145705,529
"1764",1526.61003577808,529
"1765",1523.56746753477,529
"1766",1740.94684910752,530
"1767",773.42552256303,530
"1768",1304.52012583304,530
"1769",1630.80666038489,531
"1770",749.681420882586,531
"1771",738.217476921053,531
"1772",2740.76672407938,532
"1773",997.160391028559,532
"1774",612.60695014223,532
"1775",1729.21193799591,532
"1776",1520.19081978311,533
"1777",1544.64504881806,533
"1778",864.542565916354,533
"1779",1424.48115479561,534
"1780",1420.72920621404,534
"1781",1302.05956507294,534
"1782",998.468698542976,535
"1783",1325.27870267482,535
"1784",1859.01609436412,535
"1785",1721.35082352133,535
"1786",1026.44416899839,536
"1787",887.352906422414,536
"1788",949.346291330012,536
"1789",1365.35120090913,537
"1790",809.171221625553,537
"1791",1829.26476886765,537
"1792",1059.6652245246,538
"1793",936.691726830953,538
"1794",957.292697208473,538
"1795",906.395931925657,538
"1796",1232.95539189517,539
"1797",1238.23755277227,539
"1798",1468.6600071449,539
"1799",1017.62743839802,540
"1800",2101.00823759477,540
"1801",1107.20601571739,540
"1802",1614.24994689895,541
"1803",1005.10082114781,541
"1804",2141.58957726111,541
"1805",1102.98039561735,541
"1806",1027.77877287619,542
"1807",1916.26409307511,542
"1808",2431.64976639268,542
"1809",1672.50191624276,543
"1810",1650.15749465858,543
"1811",2127.84272751129,543
"1812",1891.84361506642,544
"1813",1399.79528702177,544
"1814",1670.85503755418,544
"1815",1136.78911434854,544
"1816",914.199591920053,545
"1817",1489.74973662237,545
"1818",1028.41743087634,545
"1819",894.358283707229,546
"1820",1445.17718732775,546
"1821",1433.08427927948,546
"1822",1319.86007807837,547
"1823",500.262194897211,547
"1824",1687.48406918421,547
"1825",1926.36791989898,547
"1826",1238.59416078033,548
"1827",1016.90363965876,548
"1828",1625.0454544085,548
"1829",929.922378720456,549
"1830",1420.14308505786,549
"1831",1716.97378972573,549
"1832",858.007593939241,550
"1833",1756.01983876804,550
"1834",935.410110870801,550
"1835",1600.77022622056,550
"1836",1125.93236317134,551
"1837",1198.21484657397,551
"1838",1700.20719428236,551
"1839",1517.62285987513,552
"1840",1756.96635674245,552
"1841",2569.94680653887,552
"1842",692.067450561027,553
"1843",1799.44700960401,553
"1844",1025.93694759292,553
"1845",1751.4601595607,553
"1846",843.328751557767,554
"1847",1676.56972315547,554
"1848",2412.79850513436,554
"1849",2137.79582946876,555
"1850",2014.98658676796,555
"1851",793.211181299308,555
"1852",2205.90958238248,556
"1853",1700.21562694114,556
"1854",1587.84806240707,556
"1855",1378.2665849,556
"1856",1913.09696167286,557
"1857",1202.50525752371,557
"1858",1813.36313838372,557
"1859",1183.24843590401,558
"1860",2187.26968957216,558
"1861",2118.05914483652,558
"1862",1976.93381106748,559
"1863",2633.01911765378,559
"1864",2295.22712896158,559
"1865",1948.34789555578,559
"1866",2542.39007683407,560
"1867",3021.0080356659,560
"1868",1649.39134207763,560
"1869",2298.44687102489,561
"1870",2618.15567923863,561
"1871",1521.58994830047,561
"1872",2233.21604116424,562
"1873",1232.96602100641,562
"1874",2728.21167216118,562
"1875",1969.12108137675,562
"1876",1845.9811851082,563
"1877",1224.91209483138,563
"1878",1927.23287751893,563
"1879",2108.20564922691,564
"1880",1283.28959559418,564
"1881",1958.29473412679,564
"1882",2230.61504959332,565
"1883",974.71479674496,565
"1884",2684.99777852507,565
"1885",2428.71862136765,565
"1886",1971.56066230214,566
"1887",2353.08483131192,566
"1888",805.091630550336,566
"1889",2264.47879967038,567
"1890",1679.31502798671,567
"1891",1376.1557816956,567
"1892",2107.29268028002,568
"1893",2192.557385982,568
"1894",1284.29570725193,568
"1895",2021.09622773153,568
"1896",2301.70320416119,569
"1897",1954.9657183379,569
"1898",1802.09252771693,569
"1899",2715.98000695037,570
"1900",3511.09769322018,570
"1901",2040.46976168996,570
"1902",1790.44506185232,571
"1903",1820.95295908714,571
"1904",1581.61852901702,571
"1905",1966.25576101041,571
"1906",2338.89307461782,572
"1907",1938.55296363024,572
"1908",2220.17375287605,572
"1909",1622.08159949543,573
"1910",2158.30262495788,573
"1911",2022.21045247835,573
"1912",1389.43042053642,574
"1913",1452.55761968369,574
"1914",2247.1962952356,574
"1915",2493.5830197939,574
"1916",2257.48644267233,575
"1917",1740.30819702699,575
"1918",1461.9186639871,575
"1919",2646.77764473015,576
"1920",2783.97874971659,576
"1921",1650.51752594035,576
"1922",2491.96793464974,577
"1923",1439.57916800569,577
"1924",2291.76580310192,577
"1925",1552.28628615636,577
"1926",2759.55501490151,578
"1927",1519.41452467986,578
"1928",941.175873075686,578
"1929",1727.33941422422,579
"1930",1602.23856025281,579
"1931",1951.72270079971,579
"1932",2466.74895468235,580
"1933",3044.23352653242,580
"1934",2531.4942486129,580
"1935",2684.8228554737,580
"1936",2511.72008251686,581
"1937",2404.04765870242,581
"1938",2260.08221056874,581
"1939",1116.13176205186,582
"1940",2397.99488634308,582
"1941",2938.95350120406,582
"1942",1964.22412182664,583
"1943",1914.11834746511,583
"1944",3053.25684222392,583
"1945",2886.63338760216,583
"1946",3627.7471215257,584
"1947",3308.02977998475,584
"1948",2621.2110572952,584
"1949",1910.9141570064,585
"1950",2226.9906492741,585
"1951",3269.38630329823,585
"1952",2430.20872817944,586
"1953",3384.47984223861,586
"1954",3189.65704283405,586
"1955",2233.28308604496,586
"1956",2724.20034668153,587
"1957",3472.12370072517,587
"1958",2160.34732282894,587
"1959",2962.3988676561,588
"1960",2906.1213238761,588
"1961",2992.52712655307,588
"1962",2368.30783477564,589
"1963",1480.9977953715,589
"1964",1852.66609052507,589
"1965",2288.20451126267,589
"1966",2711.04824662987,590
"1967",2897.49455333048,590
"1968",3042.09542416166,590
"1969",2705.50513653426,591
"1970",2585.08633515147,591
"1971",3654.08071544629,591
"1972",2318.18169327977,592
"1973",3091.17606774998,592
"1974",2485.76075458631,592
"1975",2569.74128661716,592
"1976",2445.61240083338,593
"1977",2267.27464793004,593
"1978",2711.53942999044,593
"1979",2264.4538982173,594
"1980",3144.91373214389,594
"1981",1824.92394982351,594
"1982",3312.1345238816,595
"1983",3434.31546523303,595
"1984",3389.52035084275,595
"1985",2318.50608618894,595
"1986",3710.92074904828,596
"1987",3177.89879259511,596
"1988",2885.43279141378,596
"1989",2808.28412941667,597
"1990",2775.9204943578,597
"1991",3830.329165617,597
"1992",1689.83449986095,598
"1993",2972.39887225363,598
"1994",2121.03308797221,598
"1995",2581.31470595992,598
"1996",3656.96496927954,599
"1997",3342.70254088698,599
"1998",2736.35717269864,599
"1999",2313.0038681381,600
"2000",3106.67087848223,600
